text,corrected,exists
sharp-tooth'd,sharp-toothed,False
thou'lt,thouelt,False
deprav'd,depraved,True
restrain'd,restrained,True
'tis,etis,False
rul'd,ruled,False
wrong'd,wronged,True
'dear,edear,False
you'll,youell,False
.',.e,False
look'd,looked,True
stor'd,stored,False
fen-suck'd,fen-sucked,False
o'er,oeer,False
'tis,etis,False
know'st,knowest,False
o',oe,True
endow'd,endowed,False
i',ie,True
trumpet's,trumpetes,False
know't,knowet,False
sister's,sisteres,False
easy-borrow'd,easy-borrowed,False
stock'd,stocked,False
't,et,False
asham'd,ashamed,True
all's,alles,False
i',ie,True
deserv'd,deserved,True
dismiss'd,dismissed,False
o',oe,True
necessity's,necessityes,False
we'll,weell,False
that's,thates,False
i'll,iell,False
look'd,looked,True
'gainst,egainst,False
'tis,etis,False
chanc'd,chanced,False
follow'd,followed,False
speak't,speaket,False
well-favour'd,well-favoured,False
i'll,iell,False
man's,manes,True
beast's,beastes,False
wear'st,wearest,False
daughters',daughterse,False
women's,womenes,False
man's,manes,True
i'll,iell,False
i'll,iell,False
i'll,iell,False
'twill,etwill,False
bestow'd,bestowed,False
'tis,etis,False
i'll,iell,False
purpos'd,purposed,False
follow'd,followed,False
return'd,returned,True
'tis,etis,False
there's,therees,False
abus'd,abused,False
'tis,etis,False
o',oe,True
who's,whoes,False
where's,wherees,False
'bove,ebove,False
cover'd,covered,True
'twixt,etwixt,False
thron'd,throned,False
scatter'd,scattered,True
i'll,iell,False
drench'd,drenched,False
drown'd,drowned,False
o',oe,True
nature's,naturees,False
o',oe,True
daughters',daughterse,False
here's,herees,False
call'd,called,False
despis'd,despised,False
join'd,joined,False
high-engender'd,high-engendered,False
'gainst,egainst,False
'tis,etis,False
who's,whoes,False
here's,herees,False
that's,thates,False
man's,manes,True
o'er,oeer,False
unwhipp'd,unwhipped,True
perjur'd,perjured,True
practis'd,practised,False
man's,manes,True
sinn'd,sinned,False
'gainst,egainst,False
'tis,etis,False
rais'd,raised,True
that's,thates,False
i'll,iell,False
tailors',tailorse,False
burn'd,burned,True
wenches',wenchese,False
i',ie,True
't,et,False
us'd,used,True
'tis,etis,False
there's,therees,False
night's,nightes,False
i'd,ied,False
think'st,thinkest,False
'tis,etis,False
'tis,etis,False
fix'd,fixed,True
thou'dst,thouedst,False
thou'dst,thouedst,False
i',ie,True
mind's,mindes,False
body's,bodyes,False
't,et,False
i'll,iell,False
i'll,iell,False
i'll,iell,False
wheresoe'er,wheresoeeer,False
loop'd,looped,False
window'd,windowed,False
ta'en,taeen,False
here's,herees,False
who's,whoes,False
name's,namees,False
i',ie,True
o'er,oeer,False
tom's,tomes,False
o'er,oeer,False
men's,menes,False
subdu'd,subdued,True
'twas,etwas,False
o',oe,True
man's,manes,True
tom's,tomes,False
mistress's,mistresses,False
lenders',lenderse,False
here's,herees,False
on's,ones,False
'tis,etis,False
lecher's,lecheres,False
on's,ones,False
what's,whates,False
who's,whoes,False
is't,iset,False
tom's,tomes,False
he's,hees,False
call'd,called,False
tom's,tomes,False
daughters',daughterse,False
ventur'd,ventured,False
i'll,iell,False
banish'd,banished,False
i'll,iell,False
outlaw'd,outlawed,False
lov'd,loved,False
craz'd,crazed,True
night's,nightes,False
tom's,tomes,False
let's,letes,False
brother's,brotheres,False
he's,hees,False
he's,hees,False
'em,eem,False
he's,hees,False
horse's,horsees,False
boy's,boyes,False
whore's,whorees,False
o'er,oeer,False
tom's,tomes,False
amaz'd,amazed,True
i'll,iell,False
o',oe,True
'tis,etis,False
here's,herees,False
warp'd,warped,True
'scape,escape,True
they'll,theyell,False
we'll,weell,False
i',ie,True
i'll,iell,False
o'erheard,oeerheard,False
't,et,False
oppress'd,oppressed,True
balm'd,balmed,False
i',ie,True
o'erskip,oeerskip,False
father'd,fathered,True
'scape,escape,True
where's,wherees,False
convey'd,conveyed,False
lord's,lordes,False
who's,whoes,False
'tis,etis,False
i'm,iem,False
'tis,etis,False
robbers',robberse,False
simple-answer'd,simple-answered,False
that's,thates,False
oppos'd,opposed,True
charg'd,charged,False
endur'd,endured,False
buoy'd,buoyed,False
quench'd,quenched,False
howl'd,howled,False
'good,egood,False
",'",",e",False
subscrib'd,subscribed,False
't,et,False
i'll,iell,False
serv'd,served,False
i'd,ied,False
where's,wherees,False
call'st,callest,False
abus'd,abused,False
't,et,False
receiv'd,received,True
i'll,iell,False
let's,letes,False
i'll,iell,False
contemn'd,contemned,False
contemn'd,contemned,False
flatter'd,flattered,False
father's,fatheres,False
'tis,etis,False
father's,fatheres,False
i'd,ied,False
who's,whoes,False
't,et,False
'i,ei,False
?',?e,False
e'er,eeer,False
'tis,etis,False
'this,ethis,False
.',.e,False
i',ie,True
night's,nightes,False
o'ertake,oeertake,False
i',ie,True
i'll,iell,False
'tis,etis,False
times',timese,False
i'll,iell,False
'parel,eparel,False
't,et,False
tom's,tomes,False
know'st,knowest,False
man's,manes,True
heavens',heavense,False
i'll,iell,False
where's,wherees,False
chang'd,changed,False
smil'd,smiled,False
'the,ethe,False
:',:e,False
gloucester's,gloucesteres,False
inform'd,informed,True
call'd,called,False
turn'd,turned,True
he'll,heell,False
husband's,husbandes,False
mistress's,mistresses,False
woman's,womanes,False
border'd,bordered,True
perform'd,performed,False
head-lugg'd,head-lugged,False
milk-liver'd,milk-livered,False
bear'st,bearest,False
know'st,knowest,False
punish'd,punished,False
where's,wherees,False
sitt'st,sittest,False
'alack,ealack,False
?',?e,False
self-cover'd,self-covered,False
't,et,False
howe'er,howeeer,False
woman's,womanes,False
cornwall's,cornwalles,False
gloucester's,gloucesteres,False
thrill'd,thrilled,False
oppos'd,opposed,True
enrag'd,enraged,True
fell'd,felled,False
pluck'd,plucked,True
'tis,etis,False
i'll,iell,False
'twas,etwas,False
inform'd,informed,True
show'dst,showedst,False
trill'd,trilled,False
seem'd,seemed,False
o'er,oeer,False
mov'd,moved,False
play'd,played,False
seem'd,seemed,False
dropp'd,dropped,False
belov'd,beloved,True
heav'd,heaved,False
'father',efathere,False
press'd,pressed,False
'sisters,esisters,False
i',ie,True
i',ie,True
!',!e,False
clamour-moisten'd,clamour-moistened,False
return'd,returned,True
distress'd,distressed,True
lear's,leares,False
i',ie,True
stripp'd,stripped,True
turn'd,turned,True
albany's,albanyes,False
cornwall's,cornwalles,False
'tis,etis,False
i'll,iell,False
'tis,etis,False
vex'd,vexed,True
crown'd,crowned,True
man's,manes,True
bless'd,blessed,True
unpublish'd,unpublished,True
man's,manes,True
ungovern'd,ungoverned,True
'tis,etis,False
ag'd,aged,True
father's,fatheres,False
brother's,brotheres,False
sister's,sisteres,False
gloucester's,gloucesteres,False
o',oe,True
charg'd,charged,False
i'll,iell,False
know't,knowet,False
talk'd,talked,False
lady's,ladyes,False
eyes',eyese,False
alter'd,altered,False
speak'st,speakest,False
y'are,yeare,False
deceiv'd,deceived,False
chang'd,changed,False
you're,youere,False
here's,herees,False
'tis,etis,False
one's,onees,False
diminish'd,diminished,False
unnumber'd,unnumbered,True
i'll,iell,False
's,es,True
man's,manes,True
thou'dst,thouedst,False
shiver'd,shivered,False
bleed'st,bleedest,False
speak'st,speakest,False
life's,lifees,False
shrill-gorg'd,shrill-gorged,False
depriv'd,deprived,False
'twas,etwas,False
tyrant's,tyrantes,False
't,et,False
o',oe,True
whelk'd,whelked,True
wav'd,waved,True
men's,menes,False
preserv'd,preserved,False
i'll,iell,False
'enough,eenough,False
",'",",e",False
'twould,etwould,False
'the,ethe,False
:',:e,False
ne'er,neeer,False
nature's,naturees,False
there's,therees,False
clothier's,clothieres,False
't,et,False
there's,therees,False
i'll,iell,False
i',ie,True
i',ie,True
flatter'd,flattered,False
'ay',eaye,False
'no',enoe,False
'ay',eaye,False
'no',enoe,False
'em,eem,False
'em,eem,False
o',oe,True
'tis,etis,False
't,et,False
man's,manes,True
't,et,False
gloucester's,gloucesteres,False
'tween,etween,False
't,et,False
pleasure's,pleasurees,False
't,et,False
fiends',fiendse,False
there's,therees,False
there's,therees,False
there's,therees,False
ruin'd,ruined,True
i'll,iell,False
farmer's,farmeres,False
dog's,doges,False
obey'd,obeyed,False
lust'st,lustest,False
whipp'st,whippest,False
tatter'd,tattered,True
furr'd,furred,True
pigmy's,pigmyes,False
i'll,iell,False
'em,eem,False
accuser's,accuseres,False
mix'd,mixed,True
know'st,knowest,False
this',thise,False
i'll,iell,False
stol'n,stolen,True
autumn's,autumnes,False
there's,therees,False
what's,whates,False
near's,neares,False
that's,thates,False
mov'd,moved,False
fortune's,fortunees,False
i'll,iell,False
proclaim'd,proclaimed,False
fram'd,framed,True
't,et,False
dar'st,darest,False
publish'd,published,False
'casion,ecasion,False
ha',hae,False
'twould,etwould,False
ha',hae,False
'tis,etis,False
th',the,True
find'st,findest,False
let's,letes,False
he's,hees,False
enemies',enemiese,False
we'd,weed,True
undistinguish'd,undistinguished,True
woman's,womanes,False
husband's,husbandes,False
i'll,iell,False
death-practis'd,death-practised,False
'tis,etis,False
sever'd,severed,False
i'll,iell,False
acknowledg'd,acknowledged,True
o'erpaid,oeerpaid,False
clipp'd,clipped,True
't,et,False
untun'd,untuned,True
govern'd,governed,False
i',ie,True
array'd,arrayed,False
challeng'd,challenged,False
expos'd,exposed,True
enemy's,enemyes,False
'tis,etis,False
'tis,etis,False
o',oe,True
he's,hees,False
abus'd,abused,False
let's,letes,False
assur'd,assured,True
o'er,oeer,False
kill'd,killed,False
o'er,oeer,False
't,et,False
'tis,etis,False
'tis,etis,False
day's,dayes,False
battle's,battlees,False
advis'd,advised,True
he's,hees,False
sister's,sisteres,False
'tis,etis,False
honour'd,honoured,False
brother's,brotheres,False
bosom'd,bosomed,True
forc'd,forced,True
reason'd,reasoned,True
'gainst,egainst,False
let's,letes,False
you'll,youell,False
'tis,etis,False
e'er,eeer,False
i'll,iell,False
i'll,iell,False
o'erlook,oeerlook,False
enemy's,enemyes,False
urg'd,urged,False
enjoy'd,enjoyed,False
we'll,weell,False
i'll,iell,False
ta'en,taeen,False
that's,thates,False
incurr'd,incurred,False
fortune's,fortunees,False
let's,letes,False
i',ie,True
i'll,iell,False
we'll,weell,False
we'll,weell,False
who's,whoes,False
who's,whoes,False
upon's,upones,False
god's,godes,False
we'll,weell,False
wall'd,walled,True
we'll,weell,False
'em,eem,False
advanc'd,advanced,True
thou'lt,thouelt,False
do't,doet,False
i'll,iell,False
do't,doet,False
man's,manes,True
show'd,showed,False
day's,dayes,False
impress'd,impressed,False
curs'd,cursed,True
that's,thates,False
look'd,looked,True
'tis,etis,False
arm'd,armed,True
i'll,iell,False
proclaim'd,proclaimed,False
i'll,iell,False
ne'er,neeer,False
there's,therees,False
o',oe,True
treason's,treasones,False
what's,whates,False
'gainst,egainst,False
'no,eno,False
",'",",e",False
o'erwhelm,oeerwhelm,False
vanquish'd,vanquished,False
cozen'd,cozened,False
beguil'd,beguiled,False
't,et,False
know'st,knowest,False
she's,shees,False
charg'd,charged,False
'tis,etis,False
thou'rt,thouert,False
let's,letes,False
wrong'd,wronged,True
father's,fatheres,False
'tis,etis,False
't,et,False
'tis,etis,False
follow'd,followed,False
lives',livese,False
madman's,madmanes,False
disdain'd,disdained,False
begg'd,begged,False
sav'd,saved,True
!reveal'd,!revealed,False
arm'd,armed,True
ask'd,asked,False
flaw'd,flawed,True
'twixt,etwixt,False
mov'd,moved,False
seem'd,seemed,False
shunn'd,shunned,False
abhorr'd,abhorred,False
'twas,etwas,False
endur'd,endured,False
fasten'd,fastened,False
bellow'd,bellowed,False
he'd,heed,True
receiv'd,received,True
tranc'd,tranced,True
banish'd,banished,False
follow'd,followed,False
'tis,etis,False
she's,shees,False
poison'd,poisoned,False
where's,wherees,False
where's,wherees,False
belov'd,beloved,True
poison'd,poisoned,False
i'd,ied,False
heaven's,heavenes,False
she's,shees,False
she's,shees,False
promis'd,promised,False
'tis,etis,False
sav'd,saved,True
she's,shees,False
't,et,False
kill'd,killed,False
'tis,etis,False
o',oe,True
i'll,iell,False
lov'd,loved,False
he's,hees,False
he'll,heell,False
he's,hees,False
i'll,iell,False
follow'd,followed,False
all's,alles,False
that's,thates,False
hang'd,hanged,False
thou'lt,thouelt,False
endur'd,endured,False
usurp'd,usurped,False
gor'd,gored,False
hurlyburly's,hurlyburlyes,False
battle's,battlees,False
'gainst,egainst,False
show'd,showed,False
rebel's,rebeles,False
all's,alles,False
brandish'd,brandished,False
smok'd,smoked,True
valour's,valoures,False
carv'd,carved,False
fac'd,faced,True
ne'er,neeer,False
unseam'd,unseamed,True
fix'd,fixed,True
'gins,egins,False
seem'd,seemed,False
arm'd,armed,True
compell'd,compelled,False
furbish'd,furbished,False
dismay'd,dismayed,True
overcharg'd,overcharged,False
cam'st,camest,False
bellona's,bellonaes,False
lapp'd,lapped,True
'gainst,egainst,False
norways',norwayse,False
colme's,colmees,False
i'll,iell,False
sailor's,sailores,False
munch'd,munched,False
munch'd,munched,False
munch'd,munched,False
'give,egive,False
",'",",e",False
'aroint,earoint,False
!',!e,False
husband's,husbandes,False
o',oe,True
i'll,iell,False
i'll,iell,False
i'll,iell,False
i'll,iell,False
i'll,iell,False
thou'rt,thouert,False
i',ie,True
shipman's,shipmanes,False
i'll,iell,False
se'nnights,seennights,False
pilot's,pilotes,False
wrack'd,wracked,False
charm's,charmes,False
't,et,False
call'd,called,False
wither'd,withered,True
th',the,True
o',oe,True
't,et,False
i',ie,True
sinel's,sineles,False
vanish'd,vanished,False
seem'd,seemed,False
stay'd,stayed,True
who's,whoes,False
receiv'd,received,True
rebels',rebelse,False
silenc'd,silenced,True
o'er,oeer,False
o',oe,True
kingdom's,kingdomes,False
pour'd,poured,False
borrow'd,borrowed,False
combin'd,combined,True
labour'd,laboured,False
country's,countryes,False
confess'd,confessed,False
prov'd,proved,True
promis'd,promised,False
'tis,etis,False
betray's,betrayes,False
smother'd,smothered,True
partner's,partneres,False
register'd,registered,True
chanc'd,chanced,False
weigh'd,weighed,True
return'd,returned,True
confess'd,confessed,False
implor'd,implored,False
highness',highnesse,False
ow'd,owed,False
'twere,etwere,False
there's,therees,False
mind's,mindes,False
deserv'd,deserved,True
highness',highnesse,False
deserv'd,deserved,True
us'd,used,True
i'll,iell,False
o'er-leap,oeer-leap,False
let's,letes,False
'thane,ethane,True
;',;e,False
'hail,ehail,False
!',!e,False
promis'd,promised,False
o',oe,True
thou'dst,thouedst,False
'thus,ethus,False
;',;e,False
crown'd,crowned,True
thou'rt,thouert,False
were't,wereet,False
inform'd,informed,True
woman's,womanes,False
nature's,naturees,False
'hold,ehold,False
!',!e,False
under't,underet,False
that's,thates,False
night's,nightes,False
lov'd,loved,False
heaven's,heavenes,False
observ'd,observed,False
honour'd,honoured,False
'eyld,eeyld,False
heap'd,heaped,False
where's,wherees,False
cours'd,coursed,True
highness',highnesse,False
'tis,etis,False
'twere,etwere,False
we'd,weed,True
poison'd,poisoned,False
he's,hees,False
trumpet-tongu'd,trumpet-tongued,False
heaven's,heavenes,False
hors'd,horsed,False
o'er-leaps,oeer-leaps,False
supp'd,supped,False
ask'd,asked,False
honour'd,honoured,False
dress'd,dressed,True
esteem'st,esteemest,False
'i,ei,False
not',note,True
'i,ei,False
",'",",e",False
i',ie,True
was't,waset,False
'tis,etis,False
pluck'd,plucked,True
dash'd,dashed,True
we'll,weell,False
day's,dayes,False
receiv'd,received,True
mark'd,marked,True
us'd,used,True
done't,doneet,False
take't,takeet,False
'tis,etis,False
there's,therees,False
who's,whoes,False
king's,kinges,False
unprepar'd,unprepared,True
all's,alles,False
show'd,showed,False
kind'st,kindest,False
'tis,etis,False
franchis'd,franchised,False
counsell'd,counselled,False
marshall'st,marshallest,False
o',oe,True
there's,therees,False
o'er,oeer,False
curtain'd,curtained,False
hecate's,hecatees,False
wither'd,withered,True
alarum'd,alarumed,False
howl's,howles,False
tarquin's,tarquines,False
quench'd,quenched,False
shriek'd,shrieked,False
stern'st,sternest,False
drugg'd,drugged,False
who's,whoes,False
awak'd,awaked,False
'tis,etis,False
't,et,False
i',ie,True
there's,therees,False
's,es,True
'murder,emurder,False
!',!e,False
address'd,addressed,False
lodg'd,lodged,True
'god,egod,False
!',!e,False
'amen',eamene,False
hangman's,hangmanes,False
'amen,eamen,False
",'",",e",False
'god,egod,False
!',!e,False
'amen,eamen,False
?',?e,False
'amen',eamene,False
'sleep,esleep,False
",'",",e",False
ravell'd,ravelled,False
day's,dayes,False
labour's,laboures,False
nature's,naturees,False
life's,lifees,False
'sleep,esleep,False
!',!e,False
'glamis,eglamis,False
murder'd,murdered,False
!',!e,False
i'll,iell,False
't,et,False
'tis,etis,False
i'll,iell,False
is't,iset,False
neptune's,neptunees,False
'twere,etwere,False
here's,herees,False
who's,whoes,False
i',ie,True
here's,herees,False
you'll,youell,False
't,et,False
who's,whoes,False
i',ie,True
devil's,deviles,False
here's,herees,False
god's,godes,False
who's,whoes,False
here's,herees,False
i'll,iell,False
i',ie,True
o',oe,True
awak'd,awaked,False
slipp'd,slipped,True
i'll,iell,False
'tis,etis,False
i'll,iell,False
'tis,etis,False
i',ie,True
confus'd,confused,True
